user_id,watch_time_hours,total_sessions,avg_session_mins,weekday_watch_ratio,recency_days,short_session_ratio,top_genres
USR-5222,2.5,7,27.0,0.56,30.0,0.43,Drama
USR-5223,17.5,18,34.2,0.4,9.0,0.88,Romance
USR-5224,9.8,38,18.5,0.59,2.0,0.63,"Romance,Animation"
USR-5225,19.4,28,23.9,0.39,1.0,0.76,"Romance,Comedy"
USR-5226,48.8,26,106.6,0.74,4.0,0.15,"Action,Thriller,Sci-Fi"
USR-5227,51.8,52,27.7,0.49,3.0,0.29,"Sci-Fi,Horror,Action,Animation,Documentary"
USR-5228,40.5,48,40.8,0.58,3.0,0.43,"Romance,Documentary,Action"
USR-5229,57.5,57,56.6,0.66,2.0,0.38,"Thriller,Drama,Comedy,Action,Romance"
USR-5230,47.2,49,34.2,0.62,2.0,0.41,"Horror,Documentary,Romance,Sci-Fi,Action"
USR-5231,38.7,43,82.1,0.79,3.0,0.17,"Thriller,Sci-Fi,Action"
USR-5232,55.9,30,137.5,0.68,4.0,0.16,"Thriller,Action"
USR-5233,3.0,2,8.7,0.52,19.0,0.37,Drama
USR-5234,86.9,26,74.0,0.54,1.0,0.18,"Sci-Fi,Thriller,Action"
USR-5235,42.8,48,52.8,0.68,6.0,0.39,"Documentary,Animation,Horror,Drama,Sci-Fi"
USR-5236,64.4,59,76.5,0.73,1.0,0.05,"Thriller,Action"
USR-5237,37.2,36,31.7,0.53,3.0,0.42,"Animation,Drama,Sci-Fi"
USR-5238,3.1,1,23.3,0.69,33.0,0.5,"Comedy,Documentary"
USR-5239,72.2,65,87.1,0.74,3.0,0.19,"Sci-Fi,Thriller,Action"
USR-5240,56.4,37,33.8,0.42,6.0,0.24,"Horror,Comedy,Sci-Fi,Drama"
USR-5241,10.8,19,8.8,0.58,1.0,0.64,"Animation,Comedy"
USR-5242,61.4,52,114.4,0.62,2.0,0.16,"Sci-Fi,Action,Thriller"
USR-5243,58.0,32,58.2,0.6,3.0,0.29,"Documentary,Horror,Action"
USR-5244,13.9,26,27.0,0.48,9.0,0.78,Comedy
USR-5245,16.0,33,14.1,0.33,6.0,0.75,"Animation,Comedy"
USR-5246,35.7,39,58.2,0.45,4.0,0.33,"Horror,Thriller,Documentary,Sci-Fi"
USR-5247,18.5,21,24.8,0.44,7.0,0.67,"Comedy,Animation"
USR-5248,30.2,58,48.1,0.49,6.0,0.26,"Thriller,Horror,Comedy,Animation"
USR-5249,65.7,35,39.4,0.62,4.0,0.23,"Horror,Romance,Drama,Sci-Fi"
USR-5250,38.8,56,42.3,0.51,4.0,0.22,"Sci-Fi,Documentary,Romance"
USR-5251,1.3,31,38.2,0.44,4.0,0.61,Comedy
USR-5252,12.2,23,5.0,0.52,3.0,0.61,Animation
USR-5253,4.6,5,25.8,0.25,32.0,0.66,"Drama,Documentary"
USR-5254,6.4,3,15.0,0.48,41.0,0.57,Documentary
USR-5255,15.3,17,34.6,0.34,2.0,0.73,Romance
USR-5256,27.3,43,40.6,0.66,5.0,0.33,"Comedy,Sci-Fi,Horror,Action,Animation"
USR-5257,37.7,52,39.4,0.45,4.0,0.47,"Action,Thriller,Animation"
USR-5258,54.8,57,37.7,0.43,4.0,0.49,"Drama,Thriller,Sci-Fi,Animation"
USR-5259,6.2,4,23.3,0.21,28.0,0.37,Drama
USR-5260,15.8,15,32.6,0.55,1.0,0.74,Comedy
USR-5261,10.5,24,20.2,0.33,3.0,0.79,"Comedy,Animation"
USR-5262,65.4,62,51.6,0.52,1.0,0.13,"Thriller,Action,Sci-Fi"
USR-5263,12.5,5,29.0,0.4,32.0,0.55,Documentary
USR-5264,10.0,4,31.1,0.25,10.0,0.37,"Comedy,Documentary"
USR-5265,13.0,36,6.3,0.36,8.0,0.75,Comedy
USR-5266,70.7,45,90.1,0.75,2.0,0.17,"Thriller,Action,Sci-Fi"
USR-5267,20.3,18,26.6,0.55,1.0,0.75,"Romance,Animation"
USR-5268,17.2,18,21.8,0.32,7.0,0.69,"Animation,Comedy"
USR-5269,7.3,2,16.5,0.76,27.0,0.49,Comedy
USR-5270,8.4,19,27.4,0.31,1.0,0.75,Romance
USR-5271,5.9,2,23.5,0.43,16.0,0.65,Comedy
USR-5272,9.1,29,21.8,0.4,6.0,0.75,"Romance,Animation"
USR-5273,20.8,27,18.9,0.53,8.0,0.7,Comedy
USR-5274,57.8,50,116.9,0.64,4.0,0.07,"Sci-Fi,Action"
USR-5275,24.2,33,22.2,0.41,6.0,0.77,"Romance,Animation"
USR-5276,8.6,39,20.0,0.5,7.0,0.78,Comedy
USR-5277,32.6,53,39.1,0.44,6.0,0.38,"Comedy,Horror,Action"
USR-5278,17.3,19,22.6,0.58,8.0,0.83,Comedy
USR-5279,35.9,50,46.2,0.48,1.0,0.4,"Action,Comedy,Thriller,Horror,Sci-Fi"
USR-5280,1.2,5,17.2,0.76,15.0,0.42,Documentary
USR-5281,13.0,37,16.4,0.55,3.0,0.83,Romance
USR-5282,78.1,55,58.4,0.77,4.0,0.2,"Action,Sci-Fi,Thriller"
USR-5283,0.5,6,9.5,0.7,39.0,0.47,"Comedy,Drama"
USR-5284,17.2,34,18.7,0.44,8.0,0.76,"Comedy,Romance"
USR-5285,14.5,21,22.0,0.41,1.0,0.88,"Comedy,Animation"
USR-5286,15.1,23,32.8,0.43,4.0,0.65,Romance
USR-5287,1.5,1,19.8,0.32,16.0,0.43,Documentary
USR-5288,52.0,49,68.2,0.47,5.0,0.22,"Action,Documentary,Sci-Fi"
USR-5289,18.5,32,40.7,0.52,3.0,0.74,"Animation,Romance"
USR-5290,18.3,31,21.5,0.54,9.0,0.74,Animation
USR-5291,54.7,27,81.1,0.8,1.0,0.12,"Thriller,Action"
USR-5292,53.7,30,70.4,0.63,2.0,0.08,"Thriller,Action,Sci-Fi"
USR-5293,42.5,34,46.5,0.67,3.0,0.34,"Animation,Documentary,Sci-Fi,Thriller"
USR-5294,15.9,38,23.1,0.36,5.0,0.87,"Comedy,Animation"
USR-5295,32.9,54,28.4,0.63,5.0,0.22,"Thriller,Comedy,Drama,Animation"
USR-5296,49.4,54,40.7,0.48,4.0,0.37,"Horror,Action,Documentary,Sci-Fi"
USR-5297,81.0,42,94.4,0.53,1.0,0.09,"Thriller,Action"
USR-5298,29.3,35,32.6,0.54,2.0,0.31,"Horror,Drama,Comedy,Thriller"
USR-5299,27.0,46,45.1,0.68,1.0,0.47,"Documentary,Romance,Sci-Fi,Comedy"
USR-5300,75.7,60,67.7,0.66,1.0,0.15,"Action,Sci-Fi,Thriller"
USR-5301,67.4,57,20.7,0.5,4.0,0.45,"Action,Comedy,Romance"
USR-5302,15.0,37,25.0,0.36,5.0,0.79,Romance
USR-5303,20.0,15,29.1,0.48,2.0,0.63,"Animation,Romance"
USR-5304,16.3,34,15.0,0.6,8.0,0.79,Animation
USR-5305,1.0,6,35.5,0.27,12.0,0.33,"Comedy,Drama"
USR-5306,34.7,49,68.9,0.59,6.0,0.42,"Thriller,Comedy,Romance"
USR-5307,8.5,24,19.1,0.34,1.0,0.69,"Animation,Comedy"
USR-5308,11.9,36,20.2,0.45,5.0,0.66,"Comedy,Animation"
USR-5309,5.0,26,20.9,0.45,7.0,0.82,"Comedy,Animation"
USR-5310,23.2,35,30.7,0.35,1.0,0.84,"Comedy,Animation"
USR-5311,5.6,3,16.7,0.35,39.0,0.49,Documentary
USR-5312,5.9,7,8.4,0.27,12.0,0.43,"Documentary,Drama"
USR-5313,18.4,52,52.8,0.44,2.0,0.26,"Horror,Comedy,Romance,Animation"
USR-5314,50.2,33,118.1,0.76,3.0,0.15,"Thriller,Action,Sci-Fi"
USR-5315,0.9,1,5.0,0.73,37.0,0.6,"Comedy,Drama"
USR-5316,57.6,58,35.1,0.63,6.0,0.49,"Documentary,Animation,Comedy,Drama"
USR-5317,21.1,20,30.4,0.46,3.0,0.85,"Comedy,Romance"
USR-5318,18.9,15,30.4,0.45,2.0,0.64,Romance
USR-5319,25.5,18,33.1,0.55,2.0,0.77,"Romance,Animation"
USR-5320,69.4,52,86.4,0.68,2.0,0.2,"Sci-Fi,Action"
USR-5321,6.3,5,28.0,0.31,35.0,0.65,"Comedy,Documentary"
USR-5322,25.5,32,79.6,0.78,1.0,0.09,"Thriller,Action"
USR-5323,63.4,62,88.9,0.53,3.0,0.14,"Thriller,Sci-Fi,Action"
USR-5324,43.7,33,51.0,0.6,2.0,0.35,"Drama,Documentary,Thriller,Sci-Fi,Action"
USR-5325,42.0,31,39.1,0.42,1.0,0.21,"Action,Drama,Romance,Documentary"
USR-5326,99.1,69,67.5,0.72,3.0,0.09,"Sci-Fi,Thriller"
USR-5327,16.1,25,25.3,0.53,7.0,0.7,"Romance,Comedy"
USR-5328,11.9,35,26.8,0.33,7.0,0.85,"Animation,Comedy"
USR-5329,57.8,64,54.8,0.59,2.0,0.07,"Action,Sci-Fi,Thriller"
USR-5330,4.1,22,29.0,0.33,3.0,0.61,"Comedy,Romance"
USR-5331,14.8,30,20.3,0.45,1.0,0.78,"Animation,Comedy"
USR-5332,90.5,59,88.4,0.55,4.0,0.08,"Sci-Fi,Action,Thriller"
USR-5333,52.0,39,46.4,0.7,1.0,0.23,"Comedy,Romance,Action,Documentary,Thriller"
USR-5334,15.8,26,20.2,0.34,1.0,0.64,"Animation,Comedy"
USR-5335,58.3,39,89.6,0.65,1.0,0.07,"Thriller,Sci-Fi"
USR-5336,51.9,51,59.5,0.43,6.0,0.44,"Thriller,Sci-Fi,Documentary,Romance,Horror"
USR-5337,4.6,1,46.6,0.63,41.0,0.7,Comedy
USR-5338,0.6,3,5.8,0.68,37.0,0.58,Comedy
USR-5339,13.2,28,26.6,0.42,2.0,0.74,"Animation,Romance"
USR-5340,12.7,35,48.4,0.56,3.0,0.71,"Comedy,Animation"
USR-5341,74.4,33,70.6,0.55,4.0,0.08,"Thriller,Sci-Fi"
USR-5342,14.6,29,21.4,0.35,2.0,0.77,Romance
USR-5343,5.9,4,8.9,0.71,36.0,0.55,Drama
USR-5344,73.9,39,57.8,0.58,2.0,0.13,"Sci-Fi,Action"
USR-5345,31.6,51,52.4,0.47,5.0,0.26,"Horror,Sci-Fi,Drama,Romance"
USR-5346,67.2,32,88.0,0.65,1.0,0.16,"Action,Thriller,Sci-Fi"
USR-5347,9.9,36,15.7,0.59,2.0,0.87,"Animation,Romance"
USR-5348,7.4,7,17.0,0.72,44.0,0.41,Comedy
USR-5349,22.4,20,14.1,0.41,2.0,0.65,Animation
USR-5350,24.0,18,23.1,0.57,3.0,0.79,Animation
USR-5351,20.8,27,9.0,0.5,2.0,0.74,Romance
USR-5352,64.3,35,80.5,0.71,2.0,0.19,"Sci-Fi,Action,Thriller"
USR-5353,38.4,35,33.0,0.55,2.0,0.43,"Animation,Comedy,Sci-Fi"
USR-5354,23.9,21,14.7,0.4,1.0,0.72,"Animation,Romance"
USR-5355,35.2,46,64.8,0.57,5.0,0.27,"Comedy,Thriller,Drama,Animation"
USR-5356,67.0,39,101.8,0.51,2.0,0.18,"Thriller,Sci-Fi"
USR-5357,51.5,44,67.6,0.74,1.0,0.13,"Thriller,Action"
USR-5358,28.6,39,57.2,0.64,2.0,0.5,"Thriller,Horror,Animation,Comedy,Drama"
USR-5359,9.0,20,28.5,0.51,6.0,0.8,Comedy
USR-5360,48.4,34,52.7,0.64,4.0,0.27,"Thriller,Horror,Comedy,Romance"
USR-5361,12.4,28,29.0,0.46,8.0,0.66,"Animation,Romance"
USR-5362,57.5,69,67.3,0.51,4.0,0.08,"Sci-Fi,Action,Thriller"
USR-5363,77.7,48,87.1,0.54,3.0,0.16,"Thriller,Sci-Fi"
USR-5364,36.5,63,123.1,0.59,4.0,0.11,"Sci-Fi,Action,Thriller"
USR-5365,17.4,36,28.6,0.53,5.0,0.6,"Animation,Romance"
USR-5366,10.7,19,25.8,0.55,5.0,0.71,Romance
USR-5367,14.2,59,68.2,0.69,1.0,0.24,"Romance,Documentary,Sci-Fi"
USR-5368,35.7,34,48.7,0.49,4.0,0.39,"Horror,Comedy,Romance,Animation"
USR-5369,59.3,69,82.8,0.64,3.0,0.07,"Sci-Fi,Thriller,Action"
USR-5370,30.4,30,69.7,0.42,2.0,0.45,"Romance,Action,Comedy"
USR-5371,75.3,53,90.2,0.6,4.0,0.14,"Thriller,Action,Sci-Fi"
USR-5372,36.0,36,53.2,0.44,4.0,0.35,"Sci-Fi,Thriller,Action,Drama"
USR-5373,76.1,40,110.8,0.72,3.0,0.07,"Sci-Fi,Action"
USR-5374,5.6,22,25.2,0.57,2.0,0.88,Comedy
USR-5375,14.9,42,46.1,0.66,6.0,0.46,"Documentary,Horror,Thriller"
USR-5376,37.3,54,65.0,0.49,2.0,0.31,"Action,Animation,Sci-Fi,Drama,Romance"
USR-5377,10.6,20,24.0,0.38,6.0,0.63,"Animation,Romance"
USR-5378,49.5,32,46.5,0.65,5.0,0.29,"Romance,Documentary,Comedy,Thriller,Action"
USR-5379,51.7,39,49.5,0.53,3.0,0.23,"Sci-Fi,Horror,Drama,Romance"
USR-5380,15.7,24,19.0,0.45,7.0,0.61,"Animation,Romance"
USR-5381,41.5,56,47.9,0.49,5.0,0.45,"Drama,Action,Romance,Horror"
USR-5382,82.5,37,79.1,0.52,3.0,0.12,"Action,Sci-Fi"
USR-5383,40.0,51,54.9,0.49,3.0,0.25,"Romance,Horror,Comedy"
USR-5384,74.8,46,100.4,0.76,1.0,0.18,"Thriller,Action,Sci-Fi"
USR-5385,50.8,69,93.5,0.74,2.0,0.12,"Action,Sci-Fi,Thriller"
USR-5386,45.9,56,54.3,0.41,3.0,0.36,"Comedy,Documentary,Romance,Thriller,Drama"
USR-5387,2.2,17,25.9,0.42,8.0,0.64,"Animation,Comedy"
USR-5388,80.4,32,85.3,0.68,1.0,0.15,"Thriller,Sci-Fi,Action"
USR-5389,15.8,53,29.6,0.58,3.0,0.4,"Action,Romance,Drama,Thriller,Sci-Fi"
USR-5390,4.7,29,12.4,0.51,4.0,0.85,Comedy
USR-5391,36.2,58,46.9,0.67,6.0,0.38,"Romance,Sci-Fi,Thriller,Drama"
USR-5392,47.6,31,51.1,0.7,4.0,0.28,"Animation,Documentary,Comedy"
USR-5393,22.6,19,24.3,0.49,4.0,0.88,Comedy
USR-5394,11.9,23,19.4,0.34,3.0,0.85,Animation
USR-5395,9.3,26,22.5,0.33,4.0,0.88,Comedy
USR-5396,29.5,40,44.7,0.43,3.0,0.41,"Romance,Sci-Fi,Horror,Drama"
USR-5397,11.9,33,16.1,0.44,6.0,0.67,Romance
USR-5398,20.2,58,61.1,0.47,5.0,0.21,"Thriller,Drama,Sci-Fi"
USR-5399,1.8,2,6.1,0.61,21.0,0.52,"Comedy,Drama"
USR-5400,3.7,7,16.0,0.64,17.0,0.64,Drama
USR-5401,30.0,56,43.2,0.46,5.0,0.44,"Comedy,Documentary,Drama,Action"
USR-5402,67.1,50,94.7,0.6,4.0,0.06,"Action,Sci-Fi,Thriller"
USR-5403,50.3,52,35.8,0.62,3.0,0.22,"Thriller,Drama,Animation,Sci-Fi,Romance"
USR-5404,45.4,38,50.0,0.6,4.0,0.4,"Animation,Documentary,Comedy,Thriller"
USR-5405,63.8,43,60.6,0.52,3.0,0.47,"Documentary,Horror,Romance,Action,Animation"
USR-5406,50.4,31,122.2,0.5,2.0,0.17,"Sci-Fi,Action,Thriller"
USR-5407,19.6,32,16.1,0.41,5.0,0.85,Comedy
USR-5408,0.6,5,31.5,0.79,13.0,0.31,Comedy
USR-5409,6.8,3,11.0,0.23,30.0,0.63,Comedy
USR-5410,0.9,2,24.8,0.31,10.0,0.39,Drama
USR-5411,23.7,18,31.1,0.59,9.0,0.84,"Comedy,Romance"
USR-5412,57.7,55,53.9,0.62,3.0,0.41,"Drama,Action,Animation,Sci-Fi"
USR-5413,3.0,23,29.9,0.36,5.0,0.62,Animation
USR-5414,14.5,21,23.1,0.37,7.0,0.76,"Animation,Romance"
USR-5415,5.1,6,29.3,0.29,15.0,0.62,"Drama,Documentary"
USR-5416,29.6,31,46.6,0.69,4.0,0.46,"Documentary,Comedy,Romance,Thriller,Horror"
USR-5417,17.5,30,18.1,0.49,1.0,0.83,"Animation,Comedy"
USR-5418,8.4,5,12.0,0.44,41.0,0.33,"Documentary,Comedy"
USR-5419,63.1,65,111.3,0.64,1.0,0.1,"Action,Thriller"
USR-5420,19.7,38,27.1,0.42,6.0,0.84,Animation
USR-5421,19.4,44,29.0,0.64,2.0,0.4,"Horror,Drama,Comedy"
USR-5422,33.0,36,40.1,0.54,4.0,0.37,"Animation,Comedy,Sci-Fi"
USR-5423,22.6,18,27.5,0.5,1.0,0.88,"Animation,Comedy"
USR-5424,12.8,22,16.2,0.43,4.0,0.64,"Romance,Animation"
USR-5425,24.5,26,15.4,0.55,2.0,0.79,Comedy
USR-5426,40.1,38,40.0,0.7,5.0,0.47,"Romance,Animation,Documentary,Action,Comedy"
USR-5427,5.3,2,17.1,0.46,43.0,0.43,"Comedy,Documentary"
USR-5428,41.4,43,26.5,0.58,5.0,0.42,"Romance,Comedy,Thriller,Sci-Fi,Action"
USR-5429,15.4,35,12.2,0.51,7.0,0.77,"Animation,Romance"
USR-5430,5.3,4,12.9,0.48,39.0,0.45,Drama
USR-5431,39.1,19,12.7,0.33,6.0,0.87,Comedy
USR-5432,6.4,1,21.5,0.75,31.0,0.37,Drama
USR-5433,61.1,57,68.2,0.57,5.0,0.33,"Drama,Horror,Thriller"
USR-5434,6.2,2,8.0,0.75,30.0,0.59,"Drama,Comedy"
USR-5435,77.6,66,80.1,0.79,3.0,0.1,"Action,Sci-Fi,Thriller"
USR-5436,38.6,57,69.2,0.69,2.0,0.22,"Horror,Documentary,Thriller"
USR-5437,64.6,36,72.6,0.53,3.0,0.17,"Sci-Fi,Action"
USR-5438,85.4,31,54.1,0.51,2.0,0.06,"Thriller,Sci-Fi,Action"
USR-5439,7.8,4,15.7,0.77,37.0,0.58,"Drama,Documentary"
USR-5440,17.0,31,31.6,0.55,6.0,0.67,"Animation,Comedy"
USR-5441,18.1,50,58.0,0.41,1.0,0.34,"Documentary,Animation,Drama,Action,Thriller"
USR-5442,2.7,6,6.3,0.29,34.0,0.54,Comedy
USR-5443,33.6,35,54.7,0.66,1.0,0.29,"Action,Documentary,Sci-Fi,Romance,Animation"
USR-5444,78.6,30,84.5,0.77,4.0,0.2,"Sci-Fi,Thriller,Action"
USR-5445,58.6,34,64.4,0.63,4.0,0.13,"Thriller,Sci-Fi,Action"
USR-5446,3.7,6,21.4,0.36,31.0,0.7,Drama
USR-5447,13.4,38,28.2,0.33,4.0,0.74,"Comedy,Romance"
USR-5448,43.5,48,55.0,0.5,1.0,0.28,"Drama,Romance,Action"
USR-5449,8.4,7,17.1,0.28,37.0,0.32,"Drama,Comedy"
USR-5450,56.2,30,39.2,0.69,3.0,0.31,"Action,Thriller,Documentary,Comedy"
USR-5451,43.1,43,57.0,0.68,1.0,0.45,"Comedy,Sci-Fi,Documentary,Action"
USR-5452,7.1,31,16.5,0.37,4.0,0.76,"Animation,Romance"
USR-5453,28.9,38,59.5,0.68,1.0,0.5,"Action,Animation,Horror,Documentary"
USR-5454,22.2,23,26.8,0.44,2.0,0.89,Comedy
USR-5455,54.2,40,35.7,0.67,4.0,0.36,"Horror,Drama,Action,Documentary"
USR-5456,45.0,57,47.7,0.59,1.0,0.3,"Horror,Animation,Documentary,Romance"
USR-5457,86.8,31,106.5,0.61,2.0,0.14,"Action,Sci-Fi"
USR-5458,41.5,56,45.2,0.5,1.0,0.21,"Thriller,Documentary,Comedy"
USR-5459,2.0,1,22.9,0.35,20.0,0.32,Comedy
USR-5460,8.0,26,35.1,0.36,5.0,0.87,Comedy
USR-5461,93.4,64,77.4,0.74,2.0,0.07,"Sci-Fi,Action"
USR-5462,27.0,48,75.7,0.59,2.0,0.09,"Sci-Fi,Action"
USR-5463,3.9,3,20.6,0.56,19.0,0.47,Comedy
USR-5464,17.0,18,26.0,0.34,7.0,0.85,"Animation,Comedy"
USR-5465,9.9,30,26.9,0.41,2.0,0.71,Comedy
USR-5466,61.3,69,98.3,0.53,1.0,0.06,"Thriller,Sci-Fi"
USR-5467,21.9,28,21.9,0.5,5.0,0.79,"Animation,Comedy"
USR-5468,5.3,22,16.9,0.35,8.0,0.75,"Animation,Romance"
USR-5469,6.4,1,21.4,0.21,13.0,0.67,Drama
USR-5470,74.7,46,73.3,0.8,2.0,0.15,"Thriller,Sci-Fi"
USR-5471,37.1,59,23.9,0.64,1.0,0.39,"Horror,Animation,Documentary"
USR-5472,57.4,53,76.6,0.64,2.0,0.07,"Thriller,Action"
USR-5473,47.6,39,48.5,0.58,4.0,0.48,"Horror,Sci-Fi,Thriller,Animation"
USR-5474,46.1,26,60.6,0.63,3.0,0.12,"Thriller,Sci-Fi"
USR-5475,16.2,37,41.7,0.43,1.0,0.72,"Romance,Animation"
USR-5476,9.4,34,22.0,0.35,8.0,0.83,Comedy
USR-5477,25.2,44,58.5,0.42,3.0,0.48,"Action,Thriller,Horror"
USR-5478,15.3,30,36.5,0.56,7.0,0.83,"Animation,Romance"
USR-5479,26.2,22,34.0,0.55,2.0,0.66,Comedy
USR-5480,71.9,54,66.1,0.66,4.0,0.1,"Sci-Fi,Action"
USR-5481,24.6,22,21.2,0.52,6.0,0.82,"Romance,Animation"
USR-5482,8.5,4,18.0,0.22,13.0,0.45,"Documentary,Drama"
USR-5483,73.6,61,67.8,0.6,2.0,0.14,"Action,Thriller,Sci-Fi"
USR-5484,2.2,4,21.1,0.24,19.0,0.37,"Drama,Comedy"
USR-5485,6.4,33,28.3,0.3,4.0,0.62,Romance
USR-5486,0.5,4,29.1,0.42,30.0,0.36,Documentary
USR-5487,56.7,34,111.8,0.75,2.0,0.08,"Sci-Fi,Action,Thriller"
USR-5488,62.4,30,74.2,0.59,3.0,0.12,"Thriller,Sci-Fi,Action"
USR-5489,79.1,50,74.4,0.69,3.0,0.12,"Thriller,Action,Sci-Fi"
USR-5490,56.4,36,74.2,0.72,3.0,0.09,"Sci-Fi,Action,Thriller"
USR-5491,7.6,7,40.6,0.77,26.0,0.43,Comedy
USR-5492,22.6,31,39.6,0.49,3.0,0.43,"Drama,Romance,Horror"
USR-5493,5.7,1,24.6,0.71,19.0,0.43,"Drama,Documentary"
USR-5494,29.5,46,54.4,0.48,4.0,0.43,"Romance,Documentary,Action"
USR-5495,0.5,4,23.9,0.55,41.0,0.52,"Comedy,Documentary"
USR-5496,18.4,30,22.1,0.56,2.0,0.78,"Romance,Comedy"
USR-5497,22.7,39,23.7,0.32,2.0,0.65,Comedy
USR-5498,38.6,44,53.9,0.44,4.0,0.46,"Thriller,Romance,Sci-Fi,Action,Comedy"
USR-5499,14.4,20,10.7,0.57,1.0,0.71,"Comedy,Romance"
USR-5500,35.0,37,93.7,0.68,3.0,0.11,"Thriller,Sci-Fi,Action"
USR-5501,1.4,6,13.0,0.25,16.0,0.37,Documentary
USR-5502,50.2,31,84.8,0.7,4.0,0.12,"Action,Sci-Fi"
USR-5503,10.2,21,47.9,0.47,5.0,0.75,Romance
USR-5504,35.3,35,57.8,0.48,6.0,0.29,"Horror,Documentary,Thriller"
USR-5505,22.5,30,50.2,0.67,1.0,0.31,"Documentary,Romance,Horror,Sci-Fi,Animation"
USR-5506,0.5,4,23.6,0.8,27.0,0.46,Comedy
USR-5507,6.5,5,24.4,0.76,36.0,0.35,"Comedy,Documentary"
USR-5508,2.7,4,20.6,0.78,31.0,0.59,"Comedy,Documentary"
USR-5509,34.5,46,38.4,0.65,1.0,0.48,"Romance,Action,Animation"
USR-5510,36.9,51,46.7,0.53,4.0,0.33,"Action,Animation,Comedy,Romance,Documentary"
USR-5511,5.3,3,10.5,0.59,42.0,0.47,Drama
USR-5512,47.4,31,84.1,0.66,3.0,0.09,"Sci-Fi,Thriller"
USR-5513,16.2,21,26.7,0.51,4.0,0.7,Animation
USR-5514,15.5,22,40.1,0.35,9.0,0.71,Romance
USR-5515,13.3,37,14.8,0.44,3.0,0.8,"Romance,Comedy"
USR-5516,50.0,52,79.5,0.74,3.0,0.18,"Sci-Fi,Thriller,Action"
USR-5517,90.5,40,86.0,0.75,1.0,0.08,"Sci-Fi,Thriller,Action"
USR-5518,70.2,29,123.8,0.63,2.0,0.16,"Action,Sci-Fi,Thriller"
USR-5519,15.3,15,15.6,0.38,9.0,0.69,"Romance,Animation"
USR-5520,2.3,1,17.5,0.43,21.0,0.65,"Drama,Comedy"
USR-5521,37.8,31,69.3,0.7,5.0,0.3,"Comedy,Sci-Fi,Animation,Romance"
USR-5522,70.6,59,98.6,0.77,3.0,0.19,"Thriller,Sci-Fi"
USR-5523,0.5,4,15.0,0.69,42.0,0.46,Documentary
USR-5524,0.5,5,12.5,0.7,26.0,0.69,Comedy
USR-5525,10.5,28,17.6,0.36,1.0,0.66,Comedy
USR-5526,54.5,29,105.8,0.63,1.0,0.18,"Thriller,Sci-Fi,Action"
USR-5527,23.6,17,35.7,0.5,8.0,0.67,"Romance,Comedy"
USR-5528,15.7,24,25.9,0.47,7.0,0.61,"Romance,Animation"
USR-5529,78.9,54,104.4,0.78,1.0,0.17,"Thriller,Action"
USR-5530,6.9,22,20.0,0.56,6.0,0.87,"Comedy,Romance"
USR-5531,17.3,30,17.1,0.51,6.0,0.77,Animation
USR-5532,3.5,7,8.4,0.64,15.0,0.61,Comedy
USR-5533,19.8,31,27.4,0.56,9.0,0.83,Romance
USR-5534,68.9,51,41.7,0.68,1.0,0.05,"Sci-Fi,Action,Thriller"
USR-5535,9.4,20,24.0,0.32,5.0,0.67,Comedy
USR-5536,20.9,37,24.6,0.42,5.0,0.75,"Animation,Comedy"
USR-5537,13.5,29,30.6,0.57,1.0,0.84,"Romance,Comedy"
USR-5538,15.6,32,34.8,0.53,6.0,0.84,"Romance,Comedy"
USR-5539,79.5,35,81.8,0.5,3.0,0.15,"Action,Thriller"
USR-5540,40.8,20,15.8,0.59,5.0,0.73,"Romance,Animation"
USR-5541,13.3,15,24.7,0.53,5.0,0.84,Animation
USR-5542,86.1,54,74.2,0.72,4.0,0.09,"Thriller,Sci-Fi,Action"
USR-5543,5.1,4,25.0,0.37,23.0,0.64,Comedy
USR-5544,1.8,1,19.0,0.67,20.0,0.58,Comedy
USR-5545,55.7,33,35.1,0.55,3.0,0.24,"Comedy,Thriller,Drama,Animation"
USR-5546,57.8,46,129.2,0.79,3.0,0.12,"Action,Sci-Fi"
USR-5547,24.5,37,20.4,0.6,2.0,0.64,Romance
USR-5548,14.7,15,15.6,0.49,9.0,0.61,Comedy
USR-5549,49.7,69,70.1,0.54,4.0,0.11,"Sci-Fi,Action,Thriller"
USR-5550,25.0,16,27.8,0.35,7.0,0.76,"Comedy,Animation"
USR-5551,39.2,50,53.2,0.47,6.0,0.26,"Documentary,Thriller,Sci-Fi"
USR-5552,29.2,33,43.3,0.44,2.0,0.41,"Thriller,Documentary,Romance"
USR-5553,5.8,2,25.0,0.46,25.0,0.31,Drama
USR-5554,50.7,51,38.4,0.66,1.0,0.19,"Action,Sci-Fi,Thriller"
USR-5555,34.1,34,45.7,0.66,2.0,0.39,"Thriller,Action,Sci-Fi,Comedy"
USR-5556,14.6,35,26.3,0.52,7.0,0.77,Animation
USR-5557,15.7,25,23.5,0.37,1.0,0.69,Animation
USR-5558,2.8,30,26.3,0.6,1.0,0.84,"Animation,Romance"
USR-5559,65.0,27,101.1,0.59,2.0,0.14,"Sci-Fi,Thriller,Action"
USR-5560,34.8,45,34.0,0.45,3.0,0.44,"Thriller,Drama,Romance,Sci-Fi,Animation"
USR-5561,16.0,37,28.1,0.35,4.0,0.68,Comedy
USR-5562,17.5,17,19.3,0.32,9.0,0.68,Animation
USR-5563,60.6,46,72.0,0.55,2.0,0.11,"Sci-Fi,Action"
